RP_COMPANY_ID,COMPANY_NAME,COUNTRY,SECTOR
4E5B5D,Luxin Venture Capital Group Co. Ltd.,China,Industrials
FC3B1E,Coca-Cola Bottlers Japan Holdings Inc.,Japan,Consumer Goods
14B9C7,Geovis Technology Co. Ltd.,China,Technology
220E61,Helens International Holdings Co. Ltd.,Cayman Islands,Consumer Services
0C9148,Mphasis Ltd.,India,Technology
49E038,Aker BP ASA,Norway,Energy
801515,Burberry Group PLC,United Kingdom,Consumer Goods
698FF9,American National Group Inc.,United States,Financials
F6A945,SouthState Bank Corp.,United States,Financials
79C50D,Strabag SE,Austria,Industrials
C825EF,Esker SA,France,Technology
DE344E,Kering S.A.,France,Consumer Services
1490F3,Digital Realty Trust Inc.,United States,Real Estate
QGTN44,Daeduck Electronics Co. Ltd.,South Korea,Industrials
FF90E5,Nankang Rubber Tire Corp. Ltd.,Taiwan,Consumer Goods
7AC86E,DTE Energy Co.,United States,Utilities
94377B,Aica Kogyo Co. Ltd.,Japan,Industrials
A9E249,International Seaways Inc.,Marshall Islands,Industrials
244BFF,Ningbo Huaxiang Electronic Co. Ltd.,China,Consumer Goods
557E80,Toto Ltd.,Japan,Industrials
A47F2E,Medpace Holdings Inc.,United States,Health Care
C7F8AC,Enerplus Corp.,Canada,Energy
76D79A,Spirit Realty Capital Inc.,United States,Real Estate
4C5BC2,Adams Diversified Equity Fund Inc.,United States,Financials
A78AF7,Amplifon S.p.A.,Italy,Health Care
82C202,Ligand Pharmaceuticals Inc.,United States,Health Care
F0EEFB,W&T Offshore Inc.,United States,Energy
4SGZDY,Xianhe Co. Ltd.,China,Basic Materials
166071,United Urban Investment Corp.,Japan,Real Estate
5283BA,Electrolux AB,Sweden,Consumer Goods
UUIMS3,Fluence Energy Inc.,United States,Utilities
2F85CD,Gentera S.A.B. de C.V.,Mexico,Financials
5F15CC,Man Group PLC,Jersey,Financials
E15736,Diamondback Energy Inc.,United States,Energy
C8C72F,Sanhua Intelligent Controls Co. Ltd.,China,Industrials
1796DC,Guizhou Xinbang Pharmaceutical Co. Ltd.,China,Health Care
270B78,Alexander & Baldwin Inc.,United States,Real Estate
465BF7,BlackRock Corporate High Yield Fund Inc.,United States,Financials
1F505C,Truworths International Ltd.,South Africa,Consumer Services
9EF918,RWE AG,Germany,Utilities
19CAC7,Badger Meter Inc.,United States,Industrials
QN1GBP,Ridgepost Capital Inc.,United States,Financials
EF3F42,Zhuhai Huafa Properties Co. Ltd.,China,Real Estate
16C5CD,ASICS Corp.,Japan,Consumer Goods
741A86,Gladstone Capital Corp.,United States,Financials
E8CB0B,Ningxia Zhongyin Cashmere Co. Ltd.,China,Consumer Goods
423279,Commerce Bancshares Inc.,United States,Financials
0E431C,Ciena Corp.,United States,Technology
4E2BFF,Silergy Corp.,Cayman Islands,Industrials
56EFC7,H&R Block Inc.,United States,Consumer Services
FCE7C0,Waldencast PLC,Jersey,Consumer Goods
A5223C,Wuhan Guide Infrared Co. Ltd.,China,Industrials
BD01D1,LG Electronics Inc.,South Korea,Consumer Goods
7BAAE7,CMS Energy Corp.,United States,Utilities
70BEA7,Invincible Investment Corp.,Japan,Real Estate
379008,Yaoko Co. Ltd.,Japan,Consumer Services
C70FD4,Solid Power Inc.,United States,Consumer Goods
ROEIHP,Anhui Yingliu Electromechanical Co. Ltd.,China,Industrials
6BC330,Guizhou Aviation Tech Dev. Co. Ltd.,China,Consumer Services
D534B1,Minth Group Ltd.,Cayman Islands,Consumer Goods
3HQ3HR,CCI Group Inc.,Japan,Financials
5A906F,MCB Group Ltd.,Mauritius,Financials
44F7C6,Manitou BF S.A.,France,Industrials
9897E7,EMS-Chemie Holding AG,Switzerland,Basic Materials
ED766C,GEPIC Energy Development Co. Ltd.,China,Utilities
01750B,Xizi Clean Energy Equipment Mfg Co. Ltd.,China,Industrials
1E7785,Sabra Health Care REIT Inc.,United States,Real Estate
1B4E20,Vincom Retail JSC,Vietnam,Real Estate
617E18,Guangdong Shenglu Telecom Tech Co. Ltd.,China,Technology
E054A8,Bumrungrad Hospital Public Co. Ltd.,Thailand,Health Care
23C3A9,Transcend Information Inc.,Taiwan,Technology
BBEE0A,Guangdong CHJ Industry Co. Ltd.,China,Consumer Goods
UA9UWI,Amlogic (Shanghai) Co. Ltd.,China,Technology
91E60A,China Union Holdings Ltd.,China,Real Estate
4BA845,Ventia Services Group Ltd.,Australia,Industrials
D131DC,3trees Group,China,Industrials
88193E,NuVasive Inc.,United States,Health Care
501E36,NHPC Ltd.,India,Utilities
024115,Emmi AG,Switzerland,Consumer Goods
6E8637,JYP Entertainment Corp.,South Korea,Technology
22B5DA,Fibra Uno Administracion S.A. de C.V.,Mexico,Real Estate
RH5H8C,Five Star Business Finance Ltd.,India,Financials
47A687,Huakai Yibai Technology Co. Ltd.,China,Industrials
DFC48A,ATOSS Software SE,Germany,Technology
418377,Harbin Hatou Investment Co. Ltd.,China,Utilities
4D6198,Elia Group S.A.,Belgium,Utilities
ED7DAB,Tibet Summit Resources Co. Ltd.,China,Basic Materials
AD23DE,Equifax Inc.,United States,Financials
6H0L6H,Blackstone Secured Lending Fund Co.,United States,Financials
CEC2BC,NewLake Capital Partners Inc.,United States,Real Estate
58B46F,CenterPoint Energy Inc.,United States,Utilities
258F8B,Satellite Chemical Co. Ltd.,China,Basic Materials
89990E,Suzlon Energy Ltd.,India,Energy
B5734D,FuelCell Energy Inc.,United States,Energy
C72B8F,Strategy Inc.,United States,Technology
FF59A5,Ficont Industry (Beijing) Co. Ltd.,China,Industrials
BB7459,Celltrion Inc.,South Korea,Health Care
BCF215,Round One Corp.,Japan,Consumer Services
AF42CC,SD Guthrie Bhd,Malaysia,Consumer Goods
56A7C2,Alphawave IP Group PLC,United Kingdom,Technology
6A7886,Tianma Bearing Group Co. Ltd.,China,Industrials
292388,Cerence Inc.,United States,Technology
94C9E4,Unipar Carbocloro SA,Brazil,Basic Materials
909577,Grupo de Inversiones Suramericana S.A.,Colombia,Financials
4163B3,BlackRock MuniHldgs NJ Quality Fund Inc.,United States,Financials
DC5803,WuXi AppTec Co. Ltd.,China,Health Care
E60613,Koei Tecmo Holdings Co. Ltd.,Japan,Technology
992380,Nuveen CA AMT-Free Quality Muni Inc Fund,United States,Financials
D1921E,ACC Ltd.,India,Industrials
12731D,Mativ Holdings Inc.,United States,Basic Materials
6056E8,Henkel AG & Co. KGaA,Germany,Consumer Goods
CE0D53,Khang Dien House Trading & Invest JSC,Vietnam,Real Estate
3814D9,GuocoLand Ltd.,Singapore,Real Estate
2C4974,Sensteed Hi-tech Group Co.,China,Consumer Goods
3E29CD,Emperador Inc.,Philippines,Consumer Goods
D30A40,Wacoal Holdings Corp.,Japan,Consumer Goods
1E0F54,Zhongmin Energy Co. Ltd.,China,Industrials
B42DCA,Daiwa Office Investment Corp.,Japan,Real Estate
59B229,Principal Financial Group Inc.,United States,Financials
6EA74C,China Grand Automotive Services Group Co. Ltd.,China,Consumer Services
AABD0E,China Zheshang Bank Co. Ltd.,China,Financials
8DBBE6,AMN Healthcare Services Inc.,United States,Industrials
02FB99,Pacific Shuanglin Bio-Pharmacy Co. Ltd.,China,Health Care
F60ACA,HAL Trust Co.,Bermuda,Financials
DE1B85,Rianlon Corp.,China,Basic Materials
E3A607,ESR-REIT,Singapore,Real Estate
A041AE,Gamuda Bhd,Malaysia,Industrials
507AA2,Hitachi Construction Machinery Co. Ltd.,Japan,Industrials
A90A20,Keisei Electric Railway Co. Ltd.,Japan,Consumer Services
12DE76,Cisco Systems Inc.,United States,Technology
JF17EJ,Sineng Electric Co. Ltd.,China,Industrials
C29715,NVR Inc.,United States,Consumer Goods
FCAB49,CSSC (Hong Kong) Shipping Co. Ltd.,Hong Kong SAR,Financials
8A509C,Getty Images Holdings Inc.,Cayman Islands,Industrials
D5895C,Symrise AG,Germany,Basic Materials
3MWZDV,Iveco Group N.V.,The Netherlands,Industrials
8D8B46,JPMorgan Japanese Investment Trust PLC,United Kingdom,Financials
03E59A,Cosco Shipping Energy Transportation Co. Ltd.,China,Industrials
FT853T,Motive Capital Corp. II,Cayman Islands,Financials
908B8D,Tessenderlo Group N.V.,Belgium,Industrials
42C4D9,Xiamen Amoytop Biotech Co. Ltd.,China,Health Care
24576F,Pan Ocean Co. Ltd.,South Korea,Industrials
CA5761,Starts Corp. Inc.,Japan,Real Estate
DBF514,Fulin Precision Co. Ltd.,China,Consumer Goods
9D45F9,Greggs PLC,United Kingdom,Consumer Services
9D6A24,WRKCo Inc.,United States,Industrials
EF4C04,Tokyo Seimitsu Co. Ltd.,Japan,Technology
51CDFC,Aristocrat Leisure Ltd.,Australia,Consumer Services
2B2EB7,NAVER Corp.,South Korea,Technology
NYYM5E,Perimeter Solutions Inc.,United States,Industrials
68DCB0,Graubuendner Kantonalbank Co.,Switzerland,Financials
304C94,Generac Holdings Inc.,United States,Industrials
B05118,Consolidated Communications Holdings Inc.,United States,Telecommunications
F3D2EB,Waterstone Financial Inc.,United States,Financials
BFB19D,Shanghai Chengtou Holding Co. Ltd.,China,Real Estate
DE4164,Colowide Co. Ltd.,Japan,Consumer Services
728737,AGNC Investment Corp.,United States,Real Estate
6104AD,State Grid Information & Comm Co. Ltd.,China,Technology
FA918D,Unitil Corp.,United States,Utilities
C32A39,F.N.B. Corp.,United States,Financials
934B70,SanYang Motor Co. Ltd.,Taiwan,Consumer Goods
9E3978,Zhejiang Tianyu Pharmaceutical Co. Ltd.,China,Health Care
984EBA,Bonheur ASA,Norway,Energy
B69148,Advanced Technology & Materials Co. Ltd.,China,Basic Materials
728F33,Vizio Holding Corp.,United States,Consumer Goods
79167B,TriMas Corp.,United States,Industrials
E1B057,Rongsheng Petrochemical Co. Ltd.,China,Basic Materials
E4F8C3,Federal Bank Ltd.,India,Financials
9B2048,Aldar Properties PJSC,United Arab Emirates,Real Estate
CE8A7B,Transcontinental Realty Investors Inc.,United States,Real Estate
6C8971,Budimex S.A.,Poland,Industrials
0KFM5T,Apex Investment Co. PJSC,United Arab Emirates,Industrials
CHFPZL,SSAW Hotels & Resorts Group Co. Ltd.,China,Consumer Services
12487C,NEXON Games Co. Ltd.,South Korea,Consumer Goods
DC486E,Harley-Davidson Inc.,United States,Consumer Goods
ABBAD1,Kirby Corp.,United States,Industrials
801A30,Paramount Group Inc.,United States,Real Estate
706136,Atom Corp.,Japan,Consumer Services
BA0D72,MakeMyTrip Ltd.,Mauritius,Consumer Services
331BD2,Diamond Offshore Drilling Inc.,United States,Energy
CB3F2F,Icon PLC,Ireland,Health Care
B62E2A,Torrent Pharmaceuticals Ltd.,India,Health Care
D8890F,Guangdong Advertising Group Co. Ltd.,China,Consumer Services
060F88,PT Indika Energy Tbk,Indonesia,Basic Materials
91181E,AUB Group Ltd.,Australia,Financials
455F4D,Cencosud SA,Chile,Consumer Services
4FB93D,CMST Development Co. Ltd.,China,Industrials
DD92E7,Bayer AG,Germany,Health Care
ADFD7C,Zhejiang Haikong Nanke Huatie Digital Intelligence & Technology Co. Ltd.,China,Industrials
BA7A45,Canada Goose Holdings Inc.,Canada,Consumer Goods
E40FB6,Lakeland Bancorp Inc.,United States,Financials
7B0BA6,Fidelity National Information (FIS),United States,Industrials
FFC922,Enka Insaat ve Sanayi A.S.,Turkey,Industrials
32231E,Zhejiang Jingxin Pharmaceutical Co. Ltd.,China,Health Care
C82BE4,BHP Group Ltd.,Australia,Basic Materials
150ED9,Monalisa Group Co. Ltd.,China,Consumer Goods
1643IQ,Zhangjiagang Guangda Spcl Matl Co. Ltd.,China,Basic Materials
A761FE,Movado Group Inc.,United States,Consumer Goods
63849D,Kotobuki Spirits Co. Ltd.,Japan,Consumer Goods
4885C8,Schneider National Inc.,United States,Industrials
7D9283,Shimadzu Corp.,Japan,Industrials
38970C,Mycronic AB,Sweden,Industrials
BF3AB4,Technogym S.p.A.,Italy,Consumer Goods
7DXEDN,China Resources Chem Innovative Mat Co. Ltd.,China,Basic Materials
2E84E8,Hitachi Ltd.,Japan,Technology
999821,Calamos Convertible & High Income Fund,United States,Financials
D81616,Mega Financial Holding Co. Ltd.,Taiwan,Financials
349974,HTC Corp.,Taiwan,Technology
018C11,Cheesecake Factory Inc.,United States,Consumer Services
C32924,Singapore Telecommunications Ltd.,Singapore,Telecommunications
7CFDEA,Grupo Aeroportuario Centro Norte,Mexico,Industrials
C2AEC9,Infosys Ltd.,India,Technology
8876D6,Adidas AG,Germany,Consumer Goods
366A08,EQT Corp.,United States,Energy
0E77C5,Luminar Technologies Inc.,United States,Consumer Goods
97B027,Clarus Corp.,United States,Consumer Goods
BEE138,Suzhou Maxwell Technologies Co. Ltd.,China,Technology
9FF5F1,Quotient Technology Inc.,United States,Consumer Services
11470C,Rohm Co. Ltd.,Japan,Technology
E2F4F2,Henan Yuneng Holdings Co. Ltd.,China,Utilities
CA1620,Philip Morris International Inc.,United States,Consumer Goods
D926A9,Chongqing Chuanyi Automation Co. Ltd.,China,Industrials
FFAD82,Daqo New Energy Corp.,Cayman Islands,Basic Materials
CE2533,Central Securities Corp.,United States,Financials
25D2F8,Shanghai Chinafortune Co. Ltd.,China,Industrials
95805E,Enerjisa Enerji A.S.,Turkey,Utilities
171DCD,China CYTS Tours Holding Co. Ltd.,China,Consumer Services
TYU6OQ,Lafarge Africa PLC,Nigeria,Industrials
TN8G7M,Jiangsu Cnano Technology Co. Ltd.,China,Industrials
002BF7,ComfortDelGro Corp. Ltd.,Singapore,Consumer Services
9B7F30,Fujimi Inc.,Japan,Basic Materials
0DAF42,ECOPRO Co. Ltd.,South Korea,Basic Materials
A1E600,SRF Ltd.,India,Basic Materials
N322X8,Jiangsu Chuanzhiboke Edu Tech Co. Ltd.,China,Industrials
E8EE10,Lakala Payment Co. Ltd.,China,Industrials
87F0AD,Zhejiang Wanfeng Auto Wheel Co. Ltd.,China,Consumer Goods
B47F2D,Zhejiang Wanma Co. Ltd.,China,Industrials
10100E,SI-BONE Inc.,United States,Health Care
FDC7E6,Marine Products Corp.,United States,Consumer Goods
4FDCEC,Tejas Networks Ltd.,India,Technology
AFF43F,Hope Bancorp Inc.,United States,Financials
1DE5CA,Shenzhen Aisidi Co. Ltd.,China,Consumer Services
8F234D,Shanxi Lanhua Sci-Tech Venture Co. Ltd.,China,Basic Materials
HGGE2U,DraftKings Inc.,United States,Consumer Services
E75D93,Budweiser Brewing Company APAC Ltd.,Cayman Islands,Consumer Goods
A10696,Ai Holdings Corp.,Japan,Technology
0AF338,Umicore S.A.,Belgium,Basic Materials
5A52D4,EIS Eczacibasi Ilac San. Ve Tic. AS,Turkey,Health Care
3190D8,Daewoo E&C Co. Ltd.,South Korea,Industrials
FD4BBE,Enova International Inc.,United States,Financials
570942,Alchip Technologies Ltd.,Cayman Islands,Technology
143C52,Dollar Tree Inc.,United States,Consumer Services
F40EE2,Corning Inc.,United States,Technology
40BEB9,Sectra AB,Sweden,Health Care
F10356,Aeon Thana Sinsap (Thailand) PCL,Thailand,Financials
221520,Bosch Ltd.,India,Consumer Goods
LFE1LT,Happiest Minds Technologies Ltd.,India,Technology
A8A146,Engie S.A.,France,Utilities
FE2610,Matterport Inc.,United States,Technology
CMJ18O,QuidelOrtho Corp.,United States,Health Care
3940BA,ZTO Express (Cayman) Inc.,Cayman Islands,Industrials
D8442A,Apple Inc.,United States,Technology
5B1011,DigitalOcean Holdings Inc.,United States,Technology
B742BB,Microbio Co. Ltd.,Taiwan,Consumer Goods
3663D8,Greencoat UK Wind PLC,United Kingdom,Financials
8VCHP2,Credo Technology Group Holding Ltd.,Cayman Islands,Telecommunications
1087B9,Hongkong & Shanghai Hotels Ltd.,Hong Kong SAR,Consumer Services
S4JBNP,Guobang Pharmaceutical Group Co. Ltd.,China,Health Care
2E0445,Cabaletta Bio Inc.,United States,Health Care
98CEBB,Itron Inc.,United States,Industrials
54D11D,Elastic N.V.,The Netherlands,Technology
7712CB,Kosmos Energy Ltd.,Bermuda,Energy
5LWDBS,Youcare Pharmaceutical Group Co. Ltd.,China,Health Care
EE0A1D,Hui Xian Real Estate Investment Trust,Hong Kong SAR,Real Estate
C4447D,Xiamen Tungsten Co. Ltd.,China,Basic Materials
416E23,China West Construction Co. Ltd.,China,Industrials
7398BE,West Fraser Timber Co. Ltd.,Canada,Basic Materials
9CA4C6,Mercantile Bank Corp.,United States,Financials
764F8D,Aditya Birla Fashion and Retail Ltd.,India,Consumer Services
AFEC35,Public Storage Inc.,United States,Real Estate
401C84,Luoniushan Co. Ltd.,China,Industrials
7F0CC5,PT Pantai Indah Kapuk Dua Tbk,Indonesia,Consumer Goods
CAB169,Comsys Holdings Corp.,Japan,Industrials
314E45,Fulton Financial Corp.,United States,Financials
714DF6,Danimer Scientific Inc.,United States,Basic Materials
40CF87,Impala Bafokeng Ltd.,South Africa,Basic Materials
852B49,Realord Group Holdings Ltd.,Bermuda,Industrials
9C82E1,Nexstar Media Group Inc.,United States,Consumer Services
ACF0B4,Middleby Corp.,United States,Industrials
3215CF,ACM Research Inc.,United States,Technology
FCA8C0,Australian Foundation Inv. Co. Ltd.,Australia,Financials
B3D0F8,Cosmo Energy Holdings Co. Ltd.,Japan,Energy
CC97CD,Worldline S.A.,France,Industrials
B4703C,A.O. Smith Corp.,United States,Industrials
B18573,Sanwa Holdings Corp.,Japan,Industrials
CB48D4,Meihua Holdings Group Co. Ltd.,China,Basic Materials
925050,Jeronimo Martins SGPS S.A.,Portugal,Consumer Services
234A5D,Fagerhult Group AB,Sweden,Industrials
E9B673,PSC Insurance Group Ltd.,Australia,Financials
73CEA4,Kissei Pharmaceutical Co. Ltd.,Japan,Health Care
EF6273,Fujian Start Group Co. Ltd.,China,Technology
O2OXVN,Equitas Small Finance Bank Ltd.,India,Financials
2838B9,Shenzhen Topray Solar Co. Ltd.,China,Technology
CA212F,Occidental Petroleum Corp.,United States,Energy
D4ADF6,Hanwha Aerospace Co. Ltd.,South Korea,Industrials
TWR249,Universal Vision Biotechnology Co. Ltd.,Taiwan,Health Care
F750A8,RELX PLC,United Kingdom,Consumer Services
376440,Lushang Freda Pharmaceutical Co. Ltd.,China,Real Estate
6B61BA,Shanghai Anlu Information Technology Co. Ltd.,China,Technology
51D03F,Vaisala Oyj,Finland,Industrials
17D4A0,MGM China Holdings Ltd.,Cayman Islands,Consumer Services
8622KR,Olaplex Holdings Inc.,United States,Consumer Goods
40FA24,NTT DATA Group Corp.,Japan,Technology
D7AA5C,Yeahka Ltd.,Cayman Islands,Financials
0C466B,UFP Industries Inc.,United States,Industrials
GHRCLS,Thoughtworks Holding Inc.,United States,Technology
9SHUOY,Biohaven Ltd.,British Virgin Islands,Health Care
8121A0,Funai Soken Holdings Inc.,Japan,Industrials
AB7471,Polenergia S.A.,Poland,Utilities
D2C33A,Solar Industries India Ltd.,India,Basic Materials
823A4A,China Resources Gas Group Ltd.,Bermuda,Utilities
777FC9,Guanghui Energy Co. Ltd.,China,Energy
122D09,Grocery Outlet Holding Corp.,United States,Consumer Services
17BF10,Trip.com Group Ltd.,Cayman Islands,Consumer Services
3A71F6,China Comms Construction Co. Ltd.,China,Industrials
3B3549,Clean Energy Fuels Corp.,United States,Consumer Services
55139A,Hundsun Technologies Inc.,China,Technology
4MKGFF,EVe Mobility Acquisition Corp.,Cayman Islands,Financials
E18222,WNC Corp.,Taiwan,Technology
31DB20,Rayonier Advanced Materials Inc.,United States,Basic Materials
B290A2,Apellis Pharmaceuticals Inc.,United States,Health Care
D37083,abrdn Life Sciences Investors Fund,United States,Financials
C75872,Jiangsu Yoke Technology Co. Ltd.,China,Basic Materials
DA47AE,Macronix International Co. Ltd.,Taiwan,Technology
8E3F58,Fulgent Genetics Inc.,United States,Health Care
E145FC,Boardwalk REIT,Canada,Real Estate
DE8B5D,ORG Technology Co. Ltd.,China,Industrials
78083F,Shenzhen Infogem Technologies Co. Ltd.,China,Technology
9DED36,Seiren Co. Ltd.,Japan,Consumer Goods
7D5384,Hilltop Holdings Inc.,United States,Financials
C3BAE7,Ziff Davis Inc.,United States,Technology
F13DEB,Aselsan Elektronik San. Ve Tic. A.S.,Turkey,Technology
AC365C,PT Unilever Indonesia Tbk,Indonesia,Consumer Goods
8NYTA4,Shenzhen Fortune Trend Tech Co. Ltd.,China,Technology
291C4E,Primo Water Corp.,Canada,Consumer Goods
332BD3,Gold Fields Ltd.,South Africa,Basic Materials
89B4BD,Nishimatsuya Chain Co. Ltd.,Japan,Consumer Services
86D5C9,TCC Group Holdings Co. Ltd.,Taiwan,Industrials
CF34D0,RHI Magnesita India Ltd.,India,Industrials
97AAF6,Consolidated Edison Inc.,United States,Utilities
E81A03,Flexium Interconnect Inc.,Taiwan,Industrials
F27D49,Beijing Strong Biotechnologies Inc.,China,Health Care
5186C8,The ONE Group Hospitality Inc.,United States,Consumer Services
5AAE75,ASR Nederland N.V.,The Netherlands,Financials
B9F07E,Hangzhou First Applied Material Co. Ltd.,China,Energy
A94718,Red Rock Resorts Inc.,United States,Consumer Services
D3901F,HiteJinro Co. Ltd.,South Korea,Consumer Goods
